# Tiempo	Velocidad
# m = 3 kg, k = 0.5 N/m, c = 0.2 Ns/m
# x0 = 0 m, v0 = 5 m/s
# t0 = 0 s, tf = 55 s, dt = 0.02 s
# Sistema: Oscilador armonico amortiguado LINEAL
5.74	-3.10296
5.76	-3.12312
5.78	-3.14304
5.8	-3.16272
5.82	-3.18217
5.84	-3.20138
5.86	-3.22035
5.88	-3.23908
5.9	-3.25757
5.92	-3.27582
5.94	-3.29382
5.96	-3.31159
5.98	-3.3291
6	-3.34638
6.02	-3.3634
6.04	-3.38018
6.06	-3.39672
6.08	-3.413
6.1	-3.42904
6.12	-3.44482
6.14	-3.46036
6.16	-3.47564
6.18	-3.49067
6.2	-3.50545
6.22	-3.51998
6.24	-3.53425
6.26	-3.54827
6.28	-3.56203
6.3	-3.57554
6.32	-3.58879
6.34	-3.60178
6.36	-3.61452
6.38	-3.627
6.4	-3.63922
6.42	-3.65118
6.44	-3.66288
6.46	-3.67433
6.48	-3.68551
6.5	-3.69643
6.52	-3.7071
6.54	-3.7175
6.56	-3.72763
6.58	-3.73751
6.6	-3.74713
6.62	-3.75648
6.64	-3.76557
6.66	-3.7744
6.68	-3.78296
6.7	-3.79126
6.72	-3.7993
6.74	-3.80707
6.76	-3.81458
6.78	-3.82182
6.8	-3.82881
6.82	-3.83552
6.84	-3.84197
6.86	-3.84816
6.88	-3.85408
6.9	-3.85974
6.92	-3.86513
6.94	-3.87026
6.96	-3.87513
6.98	-3.87972
7	-3.88406
7.02	-3.88813
7.04	-3.89193
7.06	-3.89548
7.08	-3.89875
7.1	-3.90177
7.12	-3.90451
7.14	-3.907
7.16	-3.90922
7.18	-3.91118
7.2	-3.91287
7.22	-3.91431
7.24	-3.91547
7.26	-3.91638
7.28	-3.91703
7.3	-3.91741
7.32	-3.91753
7.34	-3.91739
7.36	-3.91699
7.38	-3.91633
7.4	-3.91541
7.42	-3.91423
7.44	-3.91279
7.46	-3.91109
7.48	-3.90913
7.5	-3.90692
7.52	-3.90445
7.54	-3.90172
7.56	-3.89873
7.58	-3.89549
7.6	-3.89199
7.62	-3.88824
7.64	-3.88424
7.66	-3.87998
7.68	-3.87547
7.7	-3.87071
7.72	-3.86569
7.74	-3.86043
7.76	-3.85491
7.78	-3.84914
7.8	-3.84313
7.82	-3.83687
7.84	-3.83036
7.86	-3.8236
7.88	-3.8166
7.9	-3.80935
7.92	-3.80186
7.94	-3.79413
7.96	-3.78615
7.98	-3.77794
8	-3.76948
8.02	-3.76078
8.04	-3.75184
8.06	-3.74266
8.08	-3.73325
8.1	-3.7236
8.12	-3.71372
8.14	-3.7036
8.16	-3.69325
8.18	-3.68266
8.2	-3.67185
8.22	-3.6608
8.24	-3.64953
8.26	-3.63803
8.28	-3.6263
8.3	-3.61434
8.32	-3.60216
8.34	-3.58976
8.36	-3.57713
8.38	-3.56428
8.4	-3.55121
8.42	-3.53792
8.44	-3.52442
8.46	-3.5107
8.48	-3.49676
8.5	-3.4826
8.52	-3.46824
8.54	-3.45366
8.56	-3.43887
8.58	-3.42387
8.6	-3.40867
8.62	-3.39326
8.64	-3.37764
8.66	-3.36181
8.68	-3.34579
8.7	-3.32956
8.72	-3.31313
8.74	-3.29651
8.76	-3.27969
8.78	-3.26267
8.8	-3.24545
8.82	-3.22804
8.84	-3.21044
8.86	-3.19265
8.88	-3.17468
8.9	-3.15651
8.92	-3.13816
8.94	-3.11962
8.96	-3.1009
8.98	-3.082
9	-3.06292
9.02	-3.04365
9.04	-3.02422
9.06	-3.0046
9.08	-2.98482
9.1	-2.96486
9.12	-2.94473
9.14	-2.92443
9.16	-2.90396
9.18	-2.88332
9.2	-2.86252
9.22	-2.84156
9.24	-2.82044
9.26	-2.79916
9.28	-2.77772
9.3	-2.75612
9.32	-2.73437
9.34	-2.71246
9.36	-2.6904
9.38	-2.6682
9.4	-2.64584
9.42	-2.62334
9.44	-2.60069
9.46	-2.5779
9.48	-2.55497
9.5	-2.5319
9.52	-2.50869
9.54	-2.48535
9.56	-2.46187
9.58	-2.43826
9.6	-2.41452
9.62	-2.39064
9.64	-2.36664
9.66	-2.34252
9.68	-2.31827
9.7	-2.2939
9.72	-2.26941
9.74	-2.2448
9.76	-2.22007
9.78	-2.19523
9.8	-2.17027
9.82	-2.14521
9.84	-2.12003
9.86	-2.09475
9.88	-2.06936
9.9	-2.04386
9.92	-2.01827
9.94	-1.99257
9.96	-1.96678
9.98	-1.94089
10	-1.9149
10.02	-1.88882
10.04	-1.86265
10.06	-1.83639
10.08	-1.81005
10.1	-1.78361
10.12	-1.7571
10.14	-1.7305
10.16	-1.70382
10.18	-1.67707
10.2	-1.65024
10.22	-1.62333
10.24	-1.59635
10.26	-1.56931
10.28	-1.54219
10.3	-1.51501
10.32	-1.48776
10.34	-1.46045
10.36	-1.43308
10.38	-1.40564
10.4	-1.37816
10.42	-1.35061
10.44	-1.32302
10.46	-1.29537
10.48	-1.26767
10.5	-1.23993
10.52	-1.21214
10.54	-1.1843
10.56	-1.15643
10.58	-1.12851
10.6	-1.10056
10.62	-1.07257
10.64	-1.04454
10.66	-1.01649
10.68	-0.988401
10.7	-0.960286
10.72	-0.932144
10.74	-0.903978
10.76	-0.875789
10.78	-0.847579
10.8	-0.819351
10.82	-0.791105
10.84	-0.762845
10.86	-0.734571
10.88	-0.706286
10.9	-0.677992
10.92	-0.64969
10.94	-0.621382
10.96	-0.593071
10.98	-0.564759
11	-0.536446
11.02	-0.508135
11.04	-0.479828
11.06	-0.451527
11.08	-0.423233
11.1	-0.394949
11.12	-0.366677
11.14	-0.338417
11.16	-0.310173
11.18	-0.281946
11.2	-0.253737
11.22	-0.225549
11.24	-0.197384
11.26	-0.169243
11.28	-0.141128
11.3	-0.113042
11.32	-0.084985
11.34	-0.05696
11.36	-0.0289685
11.38	-0.0010124
11.4	0.0269065
11.42	0.0547865
11.44	0.0826256
11.46	0.110422
11.48	0.138174
11.5	0.16588
11.52	0.193538
11.54	0.221146
11.56	0.248703
11.58	0.276207
11.6	0.303655
11.62	0.331047
11.64	0.35838
11.66	0.385652
11.68	0.412863
11.7	0.44001
11.72	0.467091
11.74	0.494106
11.76	0.521051
11.78	0.547926
11.8	0.574728
11.82	0.601457
11.84	0.628109
11.86	0.654685
11.88	0.681181
11.9	0.707597
11.92	0.73393
11.94	0.760179
11.96	0.786343
11.98	0.812419
12	0.838407
12.02	0.864304
12.04	0.890109
12.06	0.91582
12.08	0.941437
12.1	0.966956
12.12	0.992377
12.14	1.0177
12.16	1.04292
12.18	1.06803
12.2	1.09304
12.22	1.11795
12.24	1.14275
12.26	1.16744
12.28	1.19201
12.3	1.21648
12.32	1.24083
12.34	1.26507
12.36	1.28919
12.38	1.31319
12.4	1.33707
12.42	1.36084
12.44	1.38448
12.46	1.40799
12.48	1.43138
12.5	1.45465
12.52	1.47778
12.54	1.50079
12.56	1.52367
12.58	1.54641
12.6	1.56902
12.62	1.5915
12.64	1.61384
12.66	1.63604
12.68	1.65811
12.7	1.68003
12.72	1.70182
12.74	1.72346
12.76	1.74495
12.78	1.76631
12.8	1.78751
12.82	1.80857
12.84	1.82948
12.86	1.85024
12.88	1.87085
12.9	1.89131
12.92	1.91162
12.94	1.93177
12.96	1.95176
12.98	1.9716
13	1.99128
13.02	2.0108
13.04	2.03016
13.06	2.04936
13.08	2.0684
13.1	2.08728
13.12	2.10599
13.14	2.12453
13.16	2.14291
13.18	2.16112
13.2	2.17917
13.22	2.19704
13.24	2.21475
13.26	2.23228
13.28	2.24964
13.3	2.26683
13.32	2.28384
13.34	2.30068
13.36	2.31735
13.38	2.33383
13.4	2.35014
13.42	2.36627
13.44	2.38223
13.46	2.398
13.48	2.41359
13.5	2.429
13.52	2.44423
13.54	2.45927
13.56	2.47413
13.58	2.48881
13.6	2.5033
13.62	2.5176
13.64	2.53172
13.66	2.54565
13.68	2.55939
13.7	2.57295
13.72	2.58631
13.74	2.59948
13.76	2.61247
13.78	2.62526
13.8	2.63786
13.82	2.65027
13.84	2.66248
13.86	2.6745
13.88	2.68633
13.9	2.69796
13.92	2.70939
13.94	2.72063
13.96	2.73168
13.98	2.74253
14	2.75318
14.02	2.76363
14.04	2.77388
14.06	2.78394
14.08	2.7938
14.1	2.80345
14.12	2.81291
14.14	2.82217
14.16	2.83123
14.18	2.84009
14.2	2.84874
14.22	2.8572
14.24	2.86545
14.26	2.8735
14.28	2.88135
14.3	2.889
14.32	2.89644
14.34	2.90368
14.36	2.91072
14.38	2.91756
14.4	2.92419
14.42	2.93062
14.44	2.93684
14.46	2.94286
14.48	2.94868
14.5	2.95429
14.52	2.9597
14.54	2.9649
14.56	2.9699
14.58	2.97469
14.6	2.97928
14.62	2.98367
14.64	2.98785
14.66	2.99182
14.68	2.99559
14.7	2.99916
14.72	3.00252
14.74	3.00568
14.76	3.00863
14.78	3.01138
14.8	3.01393
14.82	3.01627
14.84	3.0184
14.86	3.02033
14.88	3.02206
14.9	3.02359
14.92	3.02491
14.94	3.02603
14.96	3.02694
14.98	3.02765
15	3.02816
15.02	3.02847
15.04	3.02858
15.06	3.02848
15.08	3.02818
15.1	3.02768
15.12	3.02698
